REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Dec-19,"Whitehorse, Yukon",2011A00056001009,Alcoholic beverages,2002=100,17,units,0,v41692696,29.257,129.7,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Alcoholic beverages served in licensed establishments,2002=100,17,units,0,v41692697,29.258,129.8,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Alcoholic beverages purchased from stores,2002=100,17,units,0,v41692698,29.262,129,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Beer purchased from stores,2002=100,17,units,0,v41692699,29.263,142.1,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Wine purchased from stores,2002=100,17,units,0,v41692700,29.264,117.9,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Liquor purchased from stores,2002=100,17,units,0,v41692701,29.265,110.2,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Tobacco products and smokers' supplies,2002=100,17,units,0,v41692702,29.266,259,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Cigarettes,2002=100,17,units,0,v41692703,29.267,259,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Recreational cannabis,201812=100,388,units,0,v1043024083,29.367,102.9,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding food,2002=100,17,units,0,v41692711,29.284,134.5,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding food and energy,2002=100,17,units,0,v41692712,29.285,130.1,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,units,0,v41692719,29.29,133.3,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding alcoholic beverages and recreational cannabis,2002=100,17,units,0,v41692720,29.291,134.9,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding tobacco products and smokers' supplies and recreational cannabis,2002=100,17,units,0,v41692721,29.292,133.2,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding shelter,2002=100,17,units,0,v41692713,29.293,125.7,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding energy,2002=100,17,units,0,v41692717,29.287,131.3,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,All-items excluding gasoline,2002=100,17,units,0,v41693267,29.302,133.7,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Private transportation excluding gasoline,2002=100,17,units,0,v43972174,29.312,131.8,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Food and energy,2002=100,17,units,0,v41692716,29.286,146.9,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Fresh fruit and vegetables,2002=100,17,units,0,v41692714,29.294,154,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Energy,2002=100,17,units,0,v41692718,29.288,173.7,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Goods,2002=100,17,units,0,v41692706,29.274,122.4,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Durable goods,2002=100,17,units,0,v41692707,29.275,91.5,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Semi-durable goods,2002=100,17,units,0,v41692708,29.276,96.9,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Non-durable goods,2002=100,17,units,0,v41692709,29.277,148.7,,,,1
Dec-19,"Whitehorse, Yukon",2011A00056001009,Services,2002=100,17,units,0,v41692710,29.282,149,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items,2002=100,17,units,0,v41692722,30.2,140,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,146.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Food purchased from stores,2002=100,17,units,0,v41692724,30.4,144.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Meat,2002=100,17,units,0,v41692725,30.5,188.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh or frozen meat (excluding poultry),2002=100,17,units,0,v41692726,30.6,181.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh or frozen beef,2002=100,17,units,0,v41692727,30.7,200.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh or frozen pork,2002=100,17,units,0,v41692728,30.8,162.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh or frozen poultry,2002=100,17,units,0,v41692729,30.1,231.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh or frozen chicken,2002=100,17,units,0,v41692730,30.11,220.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Processed meat,2002=100,17,units,0,v41692731,30.13,157.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Fish, seafood and other marine products",2002=100,17,units,0,v41692732,30.16,139.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fish,2002=100,17,units,0,v41692733,30.17,142.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Dairy products and eggs,2002=100,17,units,0,v41692734,30.21,125.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Dairy products,2002=100,17,units,0,v41692735,30.22,123.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh milk,2002=100,17,units,0,v41692736,30.23,141.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Butter,2002=100,17,units,0,v41692737,30.24,133.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Cheese,2002=100,17,units,0,v41692738,30.25,107.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Eggs,2002=100,17,units,0,v41692739,30.28,152.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Bakery and cereal products (excluding baby food),2002=100,17,units,0,v41692740,30.29,145.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Bakery products,2002=100,17,units,0,v41692741,30.3,147.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Cereal products (excluding baby food),2002=100,17,units,0,v41692742,30.34,139.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Fruit, fruit preparations and nuts",2002=100,17,units,0,v41692743,30.39,134.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh fruit,2002=100,17,units,0,v41692744,30.4,153.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Preserved fruit and fruit preparations,2002=100,17,units,0,v41692745,30.45,108.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Vegetables and vegetable preparations,2002=100,17,units,0,v41692746,30.49,188.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh vegetables,2002=100,17,units,0,v41692747,30.5,211.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Preserved vegetables and vegetable preparations,2002=100,17,units,0,v41692748,30.55,122.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Other food products and non-alcoholic beverages,2002=100,17,units,0,v41692749,30.58,113.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Sugar and confectionery,2002=100,17,units,0,v41692750,30.59,134.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Edible fats and oils,2002=100,17,units,0,v41692751,30.62,118.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Coffee and tea,2002=100,17,units,0,v41692752,30.65,92.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Non-alcoholic beverages,2002=100,17,units,0,v41692753,30.74,82.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Food purchased from restaurants,2002=100,17,units,0,v41692754,30.75,153.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Shelter,2002=100,17,units,0,v41692755,30.79,162.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Water, fuel and electricity",2002=100,17,units,0,v41692756,30.91,220.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Electricity,2002=100,17,units,0,v41692757,30.92,202.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Water,2002=100,17,units,0,v41692758,30.93,168.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fuel oil and other fuels,2002=100,17,units,0,v41692759,30.95,274.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Household operations, furnishings and equipment",2002=100,17,units,0,v41692760,30.96,114.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Household operations,2002=100,17,units,0,v41692761,30.97,120.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Communications,2002=100,17,units,0,v41692762,30.98,88.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Telephone services,2002=100,17,units,0,v41692763,30.99,82.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Internet access services (200212=100),200212=100,16,units,0,v41693228,30.297,71.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Child care and housekeeping services,2002=100,17,units,0,v41692764,30.101,146.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Household cleaning products,2002=100,17,units,0,v41692765,30.104,101.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Paper, plastic and aluminum foil supplies",2002=100,17,units,0,v41692766,30.107,119.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Other household goods and services,2002=100,17,units,0,v41692767,30.11,172.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Financial services (200212=100),200212=100,16,units,0,v41693241,30.298,157.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Household furnishings and equipment,2002=100,17,units,0,v41692768,30.116,98.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Furniture and household textiles,2002=100,17,units,0,v41692769,30.117,88.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Furniture,2002=100,17,units,0,v41692770,30.118,82.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Household textiles,2002=100,17,units,0,v41692771,30.122,121.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Household equipment,2002=100,17,units,0,v41692772,30.126,99.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Household appliances,2002=100,17,units,0,v41692773,30.127,97.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,units,0,v41692774,30.132,62.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Clothing and footwear,2002=100,17,units,0,v41692775,30.139,108.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Clothing,2002=100,17,units,0,v41692776,30.14,100,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Women's clothing,2002=100,17,units,0,v41692777,30.141,89,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Men's clothing,2002=100,17,units,0,v41692778,30.148,121.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Children's clothing,2002=100,17,units,0,v41692779,30.155,85.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Footwear,2002=100,17,units,0,v41692780,30.161,93.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Clothing accessories, watches and jewellery",2002=100,17,units,0,v41692781,30.166,163.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Clothing material, notions and services",2002=100,17,units,0,v41692782,30.171,169.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Transportation,2002=100,17,units,0,v41692783,30.176,140.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Private transportation,2002=100,17,units,0,v41692784,30.177,131.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Purchase, leasing and rental of passenger vehicles",2002=100,17,units,0,v41692785,30.178,106.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Purchase and leasing of passenger vehicles,2002=100,17,units,0,v41692786,30.179,104.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Purchase of passenger vehicles,2002=100,17,units,0,v41692787,30.18,105,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Operation of passenger vehicles,2002=100,17,units,0,v41692788,30.183,162.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Gasoline,2002=100,17,units,0,v41692789,30.184,150.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Passenger vehicle parts, maintenance and repairs",2002=100,17,units,0,v41692790,30.185,156.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Other passenger vehicle operating expenses,2002=100,17,units,0,v41692791,30.188,184.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Passenger vehicle insurance premiums,2002=100,17,units,0,v41692792,30.189,204.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Passenger vehicle registration fees,2002=100,17,units,0,v41692793,30.19,127.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Public transportation,2002=100,17,units,0,v41692794,30.194,187.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Local and commuter transportation,2002=100,17,units,0,v41692795,30.195,131.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,City bus and subway transportation,2002=100,17,units,0,v41692796,30.196,148.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Taxi and other local and commuter transportation services,2002=100,17,units,0,v41692797,30.197,129.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Inter-city transportation,2002=100,17,units,0,v41692798,30.198,198.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Health and personal care,2002=100,17,units,0,v41692799,30.201,127.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Health care,2002=100,17,units,0,v41692800,30.202,123.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Health care goods,2002=100,17,units,0,v41713487,30.31,106.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Medicinal and pharmaceutical products,2002=100,17,units,0,v41692802,30.204,103.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Prescribed medicines (excluding medicinal cannabis),2002=100,17,units,0,v41692803,30.205,80.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Non-prescribed medicines,2002=100,17,units,0,v41692804,30.206,121.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Health care services,2002=100,17,units,0,v41713488,30.311,147.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Personal care,2002=100,17,units,0,v41692806,30.212,130.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Personal care supplies and equipment,2002=100,17,units,0,v41692807,30.213,110.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Personal care services,2002=100,17,units,0,v41692808,30.218,159.2,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Recreation, education and reading",2002=100,17,units,0,v41692809,30.219,108.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Recreation,2002=100,17,units,0,v41692810,30.22,103.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Recreational equipment and services (excluding recreational vehicles),2002=100,17,units,0,v41692811,30.221,65.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Purchase and operation of recreational vehicles,2002=100,17,units,0,v41692812,30.228,125.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Home entertainment equipment, parts and services",2002=100,17,units,0,v41692813,30.233,57.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Travel services,2002=100,17,units,0,v41692814,30.24,94.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Traveller accommodation,2002=100,17,units,0,v41692815,30.241,93.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Other cultural and recreational services,2002=100,17,units,0,v41692816,30.243,181.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Education and reading,2002=100,17,units,0,v41692817,30.247,135.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Reading material (excluding textbooks),2002=100,17,units,0,v41692818,30.252,123.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692819,30.256,181.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Alcoholic beverages,2002=100,17,units,0,v41692820,30.257,146.1,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Alcoholic beverages served in licensed establishments,2002=100,17,units,0,v41692821,30.258,184.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Alcoholic beverages purchased from stores,2002=100,17,units,0,v41692822,30.262,124.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Beer purchased from stores,2002=100,17,units,0,v41692823,30.263,137.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Wine purchased from stores,2002=100,17,units,0,v41692824,30.264,113.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Liquor purchased from stores,2002=100,17,units,0,v41692825,30.265,114.6,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Tobacco products and smokers' supplies,2002=100,17,units,0,v41692826,30.266,238.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Cigarettes,2002=100,17,units,0,v41692827,30.267,238.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Recreational cannabis,201812=100,388,units,0,v1043024084,30.367,100,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding food,2002=100,17,units,0,v41692835,30.284,138.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding food and energy,2002=100,17,units,0,v41692836,30.285,132.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,units,0,v41692843,30.29,138.3,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding alcoholic beverages and recreational cannabis,2002=100,17,units,0,v41692844,30.291,139.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding tobacco products and smokers' supplies and recreational cannabis,2002=100,17,units,0,v41692845,30.292,138.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding shelter,2002=100,17,units,0,v41692837,30.293,130.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding energy,2002=100,17,units,0,v41692841,30.287,134.9,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,All-items excluding gasoline,2002=100,17,units,0,v41693269,30.302,139.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Private transportation excluding gasoline,2002=100,17,units,0,v43972175,30.312,125.8,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Food and energy,2002=100,17,units,0,v41692840,30.286,164.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Fresh fruit and vegetables,2002=100,17,units,0,v41692838,30.294,181.5,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Energy,2002=100,17,units,0,v41692842,30.288,198.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Goods,2002=100,17,units,0,v41692830,30.274,130.7,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Durable goods,2002=100,17,units,0,v41692831,30.275,93.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Semi-durable goods,2002=100,17,units,0,v41692832,30.276,105,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Non-durable goods,2002=100,17,units,0,v41692833,30.277,161.4,,,,1
Dec-19,"Yellowknife, Northwest Territories",2011A00056106023,Services,2002=100,17,units,0,v41692834,30.282,149.4,,,,1
Dec-19,"Iqaluit, Nunavut",2011A00056204003,All-items,2002=100,17,units,0,v41713432,31.2,132.2,,,,1
Jan-20,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,136.8,,,,1
Jan-20,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,153.5,,,,1
Jan-20,Canada,2016A000011124,Food purchased from stores,2002=100,17,units,0,v41690975,2.4,151.6,,,,1
Jan-20,Canada,2016A000011124,Meat,2002=100,17,units,0,v41690976,2.5,169.9,,,,1
Jan-20,Canada,2016A000011124,Fresh or frozen meat (excluding poultry),2002=100,17,units,0,v41690977,2.6,176.7,,,,1
Jan-20,Canada,2016A000011124,Fresh or frozen beef,2002=100,17,units,0,v41690978,2.7,190,,,,1
Jan-20,Canada,2016A000011124,Fresh or frozen pork,2002=100,17,units,0,v41690979,2.8,147,,,,1
Jan-20,Canada,2016A000011124,Other fresh or frozen meat (excluding poultry),2002=100,17,units,0,v41690980,2.9,165.6,,,,1
Jan-20,Canada,2016A000011124,Fresh or frozen poultry,2002=100,17,units,0,v41690981,2.1,167.7,,,,1
Jan-20,Canada,2016A000011124,Fresh or frozen chicken,2002=100,17,units,0,v41690982,2.11,173.9,,,,1
Jan-20,Canada,2016A000011124,Other fresh or frozen poultry,2002=100,17,units,0,v41690983,2.12,134.9,,,,1
Jan-20,Canada,2016A000011124,Processed meat,2002=100,17,units,0,v41690984,2.13,160.5,,,,1
Jan-20,Canada,2016A000011124,Ham and bacon,2002=100,17,units,0,v41690985,2.14,146.3,,,,1
Jan-20,Canada,2016A000011124,Bacon (2013=100),2013=100,25,units,0,v122665855,2.316,125.8,,,,1
Jan-20,Canada,2016A000011124,Ham excluding deli ham (2013=100),2013=100,25,units,0,v122665856,2.317,124.9,,,,1
Jan-20,Canada,2016A000011124,Other processed meat,2002=100,17,units,0,v41690986,2.15,168.6,,,,1
Jan-20,Canada,2016A000011124,"Fish, seafood and other marine products",2002=100,17,units,0,v41690987,2.16,144.2,,,,1
Jan-20,Canada,2016A000011124,Fish,2002=100,17,units,0,v41690988,2.17,158.3,,,,1
Jan-20,Canada,2016A000011124,Fresh or frozen fish (including portions and fish sticks),2002=100,17,units,0,v41690989,2.18,154.4,,,,1
Jan-20,Canada,2016A000011124,Canned and other preserved fish,2002=100,17,units,0,v41690990,2.19,165.1,,,,1
Jan-20,Canada,2016A000011124,Canned salmon (2013=100),2013=100,25,units,0,v122665857,2.318,156.2,,,,1
Jan-20,Canada,2016A000011124,Canned tuna (2013=100),2013=100,25,units,0,v122665858,2.319,116.7,,,,1
Jan-20,Canada,2016A000011124,Seafood and other marine products,2002=100,17,units,0,v41690991,2.2,111.9,,,,1
Jan-20,Canada,2016A000011124,Shrimps and prawns (2013=100),2013=100,25,units,0,v122665859,2.32,121,,,,1
Jan-20,Canada,2016A000011124,Other shellfish (2013=100),2013=100,25,units,0,v122665860,2.321,108.1,,,,1
Jan-20,Canada,2016A000011124,Dairy products and eggs,2002=100,17,units,0,v41690992,2.21,138.8,,,,1
Jan-20,Canada,2016A000011124,Dairy products,2002=100,17,units,0,v41690993,2.22,136.4,,,,1
Jan-20,Canada,2016A000011124,Fresh milk,2002=100,17,units,0,v41690994,2.23,144.2,,,,1
Jan-20,Canada,2016A000011124,Whole milk (2013=100),2013=100,25,units,0,v122665861,2.322,105.6,,,,1
Jan-20,Canada,2016A000011124,Low-fat milk (2013=100),2013=100,25,units,0,v122665862,2.323,104.4,,,,1
Jan-20,Canada,2016A000011124,Butter,2002=100,17,units,0,v41690995,2.24,144,,,,1
Jan-20,Canada,2016A000011124,Cheese,2002=100,17,units,0,v41690996,2.25,130.6,,,,1
Jan-20,Canada,2016A000011124,Cheddar cheese (2013=100),2013=100,25,units,0,v122665863,2.324,97,,,,1
Jan-20,Canada,2016A000011124,Processed cheese (2013=100),2013=100,25,units,0,v122665864,2.325,94.6,,,,1
Jan-20,Canada,2016A000011124,Unripened or fresh cheese (2013=100),2013=100,25,units,0,v122665865,2.326,112.8,,,,1
Jan-20,Canada,2016A000011124,Mozzarella cheese (2013=100),2013=100,25,units,0,v122665866,2.327,97.7,,,,1
Jan-20,Canada,2016A000011124,Ice cream and related products,2002=100,17,units,0,v41690997,2.26,129.9,,,,1
Jan-20,Canada,2016A000011124,Other dairy products,2002=100,17,units,0,v41690998,2.27,135.6,,,,1
Jan-20,Canada,2016A000011124,Eggs,2002=100,17,units,0,v41690999,2.28,166.2,,,,1
Jan-20,Canada,2016A000011124,Bakery and cereal products (excluding baby food),2002=100,17,units,0,v41691000,2.29,156.9,,,,1
Jan-20,Canada,2016A000011124,Bakery products,2002=100,17,units,0,v41691001,2.3,167.7,,,,1
Jan-20,Canada,2016A000011124,"Bread, rolls and buns",2002=100,17,units,0,v41691002,2.31,181.1,,,,1
Jan-20,Canada,2016A000011124,Cookies and crackers,2002=100,17,units,0,v41691003,2.32,150.3,,,,1
Jan-20,Canada,2016A000011124,Crackers and crisp breads (2013=100),2013=100,25,units,0,v122665867,2.328,124.2,,,,1
Jan-20,Canada,2016A000011124,Cookies and sweet biscuits (2013=100),2013=100,25,units,0,v122665868,2.329,105.5,,,,1
Jan-20,Canada,2016A000011124,Other bakery products,2002=100,17,units,0,v41691004,2.33,156.2,,,,1
Jan-20,Canada,2016A000011124,Cereal products (excluding baby food),2002=100,17,units,0,v41691005,2.34,138.1,,,,1
Jan-20,Canada,2016A000011124,Rice and rice-based mixes,2002=100,17,units,0,v41691006,2.35,154.2,,,,1
Jan-20,Canada,2016A000011124,Breakfast cereal and other cereal products (excluding baby food),2002=100,17,units,0,v41691007,2.36,125.7,,,,1
Jan-20,Canada,2016A000011124,Pasta products,2002=100,17,units,0,v41691008,2.37,148,,,,1
Jan-20,Canada,2016A000011124,Dry or fresh pasta (2013=100),2013=100,25,units,0,v122665869,2.33,91.4,,,,1
Jan-20,Canada,2016A000011124,Pasta mixes (2013=100),2013=100,25,units,0,v122665870,2.331,115.3,,,,1
Jan-20,Canada,2016A000011124,Flour and flour-based mixes,2002=100,17,units,0,v41691009,2.38,152.3,,,,1
Jan-20,Canada,2016A000011124,"Fruit, fruit preparations and nuts",2002=100,17,units,0,v41691010,2.39,142.5,,,,1
Jan-20,Canada,2016A000011124,Fresh fruit,2002=100,17,units,0,v41691011,2.4,140.7,,,,1
Jan-20,Canada,2016A000011124,Apples,2002=100,17,units,0,v41691012,2.41,155.3,,,,1
Jan-20,Canada,2016A000011124,Oranges,2002=100,17,units,0,v41691013,2.42,147.5,,,,1
Jan-20,Canada,2016A000011124,Bananas,2002=100,17,units,0,v41691014,2.43,129.4,,,,1
